Time,Temperature,Gas,Relative_Humididty,Pressure,Altitude,PM1,PM2.5,PM10
1708128216.1518085,26.7864453125,379688,36.706247891535014,1008.34503789815,40.91743041844879,2,3,3
1708128217.163868,26.7805859375,380116,36.71757416323504,1008.3407796738366,40.953022680050125,2,3,3
1708128218.1758783,26.774921875,379902,36.722959458112484,1008.3403766441417,40.9563913999975,2,3,3
1708128219.1879559,26.7704296875,381622,36.74038754637321,1008.340117876227,40.95855430977274,2,3,3
1708128220.2000551,26.7653515625,380545,36.75179523139431,1008.3406709236916,40.9539316670165,2,4,4
1708128221.212071,26.759296875,379688,36.763104189560536,1008.3431663794623,40.933073445678836,2,4,4
1708128222.2241354,26.7544140625,380545,36.76857004509226,1008.3422697247174,40.94056811312409,2,4,4
1708128223.2361467,26.748359375,380760,36.77391673445659,1008.3394602925425,40.964050720347856,2,3,3
1708128224.2481923,26.742890625,380116,36.78528648676766,1008.3305344461431,41.03865765858397,2,3,3
1708128225.2601879,26.7387890625,379474,36.814688620510786,1008.3309126767404,41.035496196646,2,3,3
1708128226.2722344,26.73390625,380116,36.82612054303574,1008.3388563819847,40.96909850687117,2,4,4
1708128227.2842345,26.73,380545,36.82572251567739,1008.3324806688229,41.022390055974824,2,4,4
1708128228.2962954,26.7274609375,380545,36.84932488335397,1008.3283364607715,41.05702966320365,2,4,4
1708128229.308347,26.7258984375,381622,36.83126951019288,1008.3293224113197,41.04878852698934,2,3,3
1708128230.3203952,26.7247265625,381406,36.85501193439045,1008.3344821444064,41.00566064564106,2,3,3
1708128231.3317916,26.7247265625,381838,36.84308055891501,1008.3362502567879,40.99088183293496,2,3,3
1708128232.3438144,26.7253125,380330,36.84314028264265,1008.3265979399919,41.07156122591473,2,3,3
